time_ms,voltage_V,current_mA,true_soc
5733000,3.640,1045.0,0.53633
5734000,3.648,1045.6,0.53622
5735000,3.668,1048.1,0.53611
5736000,3.656,1048.9,0.53600
5737000,3.652,1052.0,0.53589
5738000,3.656,1051.6,0.53578
5739000,3.676,1050.5,0.53567
5740000,3.648,1053.6,0.53556
5741000,3.648,1051.5,0.53544
5742000,3.644,1051.8,0.53533
5743000,3.656,1045.6,0.53522
5744000,3.660,1054.0,0.53511
5745000,3.656,1053.4,0.53500
5746000,3.652,1050.7,0.53489
5747000,3.664,1053.3,0.53478
5748000,3.652,1049.7,0.53467
5749000,3.656,1056.4,0.53456
5750000,3.660,1050.3,0.53444
5751000,3.648,1049.6,0.53433
5752000,3.652,1051.5,0.53422
5753000,3.660,1057.4,0.53411
5754000,3.660,1047.6,0.53400
5755000,3.664,1051.2,0.53389
5756000,3.656,1047.9,0.53378
5757000,3.656,1049.6,0.53367
5758000,3.660,1046.5,0.53356
5759000,3.664,1051.7,0.53344
5760000,3.712,30.0,0.53333
5761000,3.708,33.2,0.53333
5762000,3.724,34.3,0.53333
5763000,3.716,35.0,0.53333
5764000,3.716,28.1,0.53333
5765000,3.712,31.5,0.53333
5766000,3.720,35.3,0.53333
5767000,3.732,26.4,0.53333
5768000,3.708,30.4,0.53333
5769000,3.728,26.7,0.53333
5770000,3.728,37.3,0.53333
5771000,3.728,35.3,0.53333
5772000,3.720,32.2,0.53333
5773000,3.724,32.2,0.53333
5774000,3.724,27.0,0.53333
5775000,3.720,35.8,0.53333
5776000,3.724,28.7,0.53333
5777000,3.712,27.4,0.53333
5778000,3.716,34.6,0.53333
5779000,3.716,30.1,0.53333
5780000,3.728,35.1,0.53333
5781000,3.712,29.0,0.53333
5782000,3.728,28.6,0.53333
5783000,3.724,30.8,0.53333
5784000,3.728,30.8,0.53333
5785000,3.728,29.8,0.53333
5786000,3.744,26.1,0.53333
5787000,3.724,28.9,0.53333
5788000,3.720,32.3,0.53333
5789000,3.724,30.0,0.53333
5790000,3.728,26.3,0.53333
5791000,3.740,23.4,0.53333
5792000,3.732,33.2,0.53333
5793000,3.720,23.1,0.53333
5794000,3.760,35.6,0.53333
5795000,3.736,34.8,0.53333
5796000,3.720,32.1,0.53333
5797000,3.720,34.0,0.53333
5798000,3.716,25.2,0.53333
5799000,3.728,33.9,0.53333
5800000,3.728,30.4,0.53333
5801000,3.724,25.5,0.53333
5802000,3.716,27.5,0.53333
5803000,3.720,28.0,0.53333
5804000,3.736,32.3,0.53333
5805000,3.728,24.8,0.53333
5806000,3.720,37.4,0.53333
5807000,3.732,31.7,0.53333
5808000,3.732,34.4,0.53333
5809000,3.732,28.3,0.53333
5810000,3.728,30.3,0.53333
5811000,3.740,24.7,0.53333
5812000,3.724,34.3,0.53333
5813000,3.728,28.8,0.53333
5814000,3.716,25.4,0.53333
5815000,3.728,27.3,0.53333
5816000,3.732,24.2,0.53333
5817000,3.740,34.7,0.53333
5818000,3.716,29.5,0.53333
5819000,3.732,32.9,0.53333
5820000,3.748,31.7,0.53333
5821000,3.708,26.7,0.53333
5822000,3.736,25.8,0.53333
5823000,3.724,30.1,0.53333
5824000,3.732,24.3,0.53333
5825000,3.736,25.0,0.53333
5826000,3.728,28.4,0.53333
5827000,3.736,27.0,0.53333
5828000,3.736,30.2,0.53333
5829000,3.732,30.7,0.53333
5830000,3.728,25.9,0.53333
5831000,3.752,28.4,0.53333
5832000,3.732,24.6,0.53333
5833000,3.732,30.4,0.53333
5834000,3.732,34.3,0.53333
5835000,3.740,29.1,0.53333
5836000,3.748,37.2,0.53333
5837000,3.736,29.5,0.53333
5838000,3.736,30.2,0.53333
5839000,3.744,26.6,0.53333
5840000,3.736,30.8,0.53333
5841000,3.736,24.9,0.53333
5842000,3.732,22.4,0.53333
5843000,3.740,27.7,0.53333
5844000,3.740,37.5,0.53333
5845000,3.740,35.8,0.53333
5846000,3.752,34.5,0.53333
5847000,3.728,27.1,0.53333
5848000,3.736,32.7,0.53333
5849000,3.736,30.9,0.53333
5850000,3.748,27.6,0.53333
5851000,3.744,25.6,0.53333
5852000,3.724,32.1,0.53333
5853000,3.732,26.7,0.53333
5854000,3.736,32.3,0.53333
5855000,3.724,29.7,0.53333
5856000,3.736,39.3,0.53333
5857000,3.732,32.0,0.53333
5858000,3.752,27.4,0.53333
5859000,3.740,22.3,0.53333
5860000,3.736,25.2,0.53333
5861000,3.728,27.4,0.53333
5862000,3.716,30.1,0.53333
5863000,3.736,28.7,0.53333
5864000,3.752,24.6,0.53333
5865000,3.736,27.6,0.53333
5866000,3.736,27.6,0.53333
5867000,3.760,35.2,0.53333
5868000,3.748,33.0,0.53333
5869000,3.740,36.9,0.53333
5870000,3.744,36.3,0.53333
5871000,3.740,30.6,0.53333
5872000,3.740,22.7,0.53333
5873000,3.724,23.8,0.53333
5874000,3.728,30.8,0.53333
5875000,3.740,30.0,0.53333
5876000,3.732,30.7,0.53333
5877000,3.740,33.6,0.53333
5878000,3.728,31.8,0.53333
5879000,3.748,29.3,0.53333
5880000,3.672,1053.9,0.53333
5881000,3.672,1047.8,0.53322
5882000,3.668,1047.4,0.53311
5883000,3.684,1049.4,0.53300
5884000,3.676,1046.9,0.53289
5885000,3.684,1049.1,0.53278
5886000,3.672,1047.6,0.53267
5887000,3.668,1046.6,0.53256
5888000,3.676,1052.1,0.53244
5889000,3.684,1050.2,0.53233
5890000,3.660,1055.3,0.53222
5891000,3.676,1052.6,0.53211
5892000,3.676,1048.2,0.53200
5893000,3.684,1043.1,0.53189
5894000,3.664,1052.1,0.53178
5895000,3.660,1047.7,0.53167
5896000,3.668,1048.7,0.53156
5897000,3.676,1044.7,0.53144
5898000,3.672,1055.1,0.53133
5899000,3.676,1048.8,0.53122
5900000,3.660,1049.9,0.53111
5901000,3.668,1047.4,0.53100
5902000,3.668,1051.0,0.53089
5903000,3.656,1050.8,0.53078
5904000,3.668,1052.7,0.53067
5905000,3.664,1060.2,0.53056
5906000,3.692,1051.3,0.53044
5907000,3.668,1050.8,0.53033
5908000,3.680,1046.1,0.53022
5909000,3.672,1045.4,0.53011
5910000,3.664,1048.1,0.53000
5911000,3.676,1044.3,0.52989
5912000,3.656,1048.9,0.52978
5913000,3.660,1055.0,0.52967
5914000,3.672,1051.3,0.52956
5915000,3.648,1051.9,0.52944
5916000,3.664,1052.8,0.52933
5917000,3.664,1048.7,0.52922
5918000,3.664,1043.6,0.52911
5919000,3.660,1044.5,0.52900
5920000,3.672,1050.6,0.52889
5921000,3.676,1046.7,0.52878
5922000,3.660,1053.8,0.52867
5923000,3.652,1045.6,0.52856
5924000,3.656,1051.1,0.52844
5925000,3.656,1054.8,0.52833
5926000,3.664,1046.4,0.52822
5927000,3.660,1047.3,0.52811
5928000,3.664,1053.9,0.52800
5929000,3.664,1050.5,0.52789
5930000,3.664,1043.2,0.52778
5931000,3.668,1050.6,0.52767
5932000,3.660,1052.4,0.52756
5933000,3.656,1054.1,0.52744
5934000,3.656,1051.0,0.52733
5935000,3.656,1051.8,0.52722
5936000,3.676,1056.6,0.52711
5937000,3.672,1053.5,0.52700
5938000,3.648,1043.8,0.52689
5939000,3.660,1048.7,0.52678
5940000,3.644,1049.2,0.52667
5941000,3.676,1054.6,0.52656
5942000,3.668,1055.1,0.52644
5943000,3.652,1050.9,0.52633
5944000,3.676,1050.3,0.52622
5945000,3.652,1048.6,0.52611
5946000,3.668,1054.4,0.52600
5947000,3.656,1046.6,0.52589
5948000,3.656,1048.0,0.52578
5949000,3.648,1054.4,0.52567
5950000,3.656,1054.4,0.52556
5951000,3.660,1059.3,0.52544
5952000,3.660,1049.6,0.52533
5953000,3.640,1048.7,0.52522
5954000,3.652,1049.0,0.52511
5955000,3.656,1043.6,0.52500
5956000,3.652,1041.7,0.52489
5957000,3.656,1051.0,0.52478
5958000,3.652,1048.4,0.52467
5959000,3.656,1046.9,0.52456
5960000,3.648,1050.2,0.52444
5961000,3.656,1051.1,0.52433
5962000,3.672,1049.3,0.52422
5963000,3.652,1049.4,0.52411
5964000,3.644,1048.3,0.52400
5965000,3.648,1052.7,0.52389
5966000,3.648,1047.7,0.52378
5967000,3.640,1046.1,0.52367
5968000,3.660,1048.1,0.52356
5969000,3.664,1050.8,0.52344
5970000,3.656,1053.0,0.52333
5971000,3.652,1057.5,0.52322
5972000,3.652,1050.3,0.52311
5973000,3.652,1056.2,0.52300
5974000,3.656,1047.4,0.52289
5975000,3.656,1046.7,0.52278
5976000,3.648,1051.7,0.52267
5977000,3.640,1052.3,0.52256
5978000,3.648,1050.7,0.52244
5979000,3.652,1061.4,0.52233
5980000,3.640,1047.6,0.52222
5981000,3.648,1055.2,0.52211
5982000,3.652,1046.8,0.52200
5983000,3.656,1052.6,0.52189
5984000,3.652,1050.1,0.52178
5985000,3.652,1050.9,0.52167
5986000,3.660,1051.7,0.52156
5987000,3.644,1050.2,0.52144
5988000,3.656,1049.4,0.52133
5989000,3.636,1042.9,0.52122
5990000,3.660,1053.7,0.52111
5991000,3.648,1044.9,0.52100
5992000,3.648,1048.4,0.52089
5993000,3.640,1051.2,0.52078
5994000,3.644,1045.6,0.52067
5995000,3.640,1049.4,0.52056
5996000,3.644,1053.2,0.52044
5997000,3.652,1048.3,0.52033
5998000,3.656,1049.5,0.52022
5999000,3.636,1046.3,0.52011
6000000,3.648,1048.8,0.52000
6001000,3.636,1045.0,0.51989
6002000,3.640,1050.7,0.51978
6003000,3.656,1044.2,0.51967
6004000,3.656,1047.5,0.51956
6005000,3.648,1050.1,0.51944
6006000,3.624,1049.2,0.51933
6007000,3.644,1045.5,0.51922
6008000,3.632,1051.5,0.51911
6009000,3.636,1049.8,0.51900
6010000,3.648,1050.9,0.51889
6011000,3.656,1053.0,0.51878
6012000,3.652,1051.8,0.51867
6013000,3.668,1048.6,0.51856
6014000,3.640,1045.1,0.51844
6015000,3.652,1053.6,0.51833
6016000,3.652,1051.9,0.51822
6017000,3.660,1041.7,0.51811
6018000,3.656,1049.2,0.51800
6019000,3.648,1041.9,0.51789
6020000,3.648,1047.7,0.51778
6021000,3.648,1051.3,0.51767
6022000,3.644,1045.8,0.51756
6023000,3.648,1049.3,0.51744
6024000,3.644,1054.0,0.51733
6025000,3.644,1044.9,0.51722
6026000,3.656,1060.4,0.51711
6027000,3.644,1038.1,0.51700
6028000,3.644,1053.7,0.51689
6029000,3.640,1048.2,0.51678
6030000,3.636,1052.2,0.51667
6031000,3.644,1054.8,0.51656
6032000,3.652,1046.3,0.51644
6033000,3.640,1043.8,0.51633
6034000,3.660,1047.7,0.51622
6035000,3.624,1047.3,0.51611
6036000,3.648,1047.7,0.51600
6037000,3.660,1053.1,0.51589
6038000,3.644,1055.6,0.51578
6039000,3.656,1046.4,0.51567
6040000,3.636,1048.5,0.51556
6041000,3.632,1048.3,0.51544
6042000,3.640,1048.1,0.51533
6043000,3.640,1052.9,0.51522
6044000,3.628,1044.9,0.51511
6045000,3.644,1050.8,0.51500
6046000,3.640,1047.8,0.51489
6047000,3.652,1051.6,0.51478
6048000,3.644,1046.9,0.51467
6049000,3.636,1053.8,0.51456
6050000,3.640,1049.9,0.51444
6051000,3.644,1044.8,0.51433
6052000,3.644,1050.1,0.51422
6053000,3.640,1045.3,0.51411
6054000,3.656,1055.5,0.51400
6055000,3.632,1055.1,0.51389
6056000,3.636,1051.8,0.51378
6057000,3.636,1051.1,0.51367
6058000,3.640,1043.1,0.51356
6059000,3.644,1052.9,0.51344
6060000,3.644,1051.6,0.51333
6061000,3.644,1051.6,0.51322
6062000,3.640,1048.9,0.51311
6063000,3.640,1057.0,0.51300
6064000,3.640,1050.2,0.51289
6065000,3.636,1049.1,0.51278
6066000,3.636,1050.8,0.51267
6067000,3.632,1049.4,0.51256
6068000,3.644,1050.4,0.51244
6069000,3.624,1049.2,0.51233
6070000,3.640,1052.4,0.51222
6071000,3.644,1046.0,0.51211
6072000,3.648,1044.4,0.51200
6073000,3.620,1049.8,0.51189
6074000,3.636,1050.7,0.51178
6075000,3.632,1047.8,0.51167
6076000,3.636,1049.5,0.51156
6077000,3.648,1042.6,0.51144
6078000,3.632,1049.0,0.51133
6079000,3.644,1045.5,0.51122
6080000,3.640,1044.8,0.51111
6081000,3.636,1047.7,0.51100
6082000,3.632,1045.6,0.51089
6083000,3.640,1050.0,0.51078
6084000,3.636,1046.9,0.51067
6085000,3.624,1053.6,0.51056
6086000,3.632,1050.0,0.51044
6087000,3.640,1045.8,0.51033
6088000,3.628,1047.8,0.51022
6089000,3.644,1055.3,0.51011
6090000,3.624,1042.3,0.51000
6091000,3.636,1052.4,0.50989
6092000,3.644,1056.0,0.50978
6093000,3.628,1051.2,0.50967
6094000,3.628,1052.0,0.50956
6095000,3.640,1055.2,0.50944
6096000,3.644,1046.7,0.50933
6097000,3.636,1059.0,0.50922
6098000,3.632,1052.2,0.50911
6099000,3.624,1050.3,0.50900
6100000,3.636,1050.0,0.50889
6101000,3.624,1057.2,0.50878
6102000,3.648,1048.9,0.50867
6103000,3.636,1049.0,0.50856
6104000,3.628,1046.7,0.50844
6105000,3.632,1042.7,0.50833
6106000,3.636,1046.0,0.50822
6107000,3.632,1046.8,0.50811
6108000,3.636,1048.2,0.50800
6109000,3.628,1047.9,0.50789
6110000,3.644,1050.3,0.50778
6111000,3.632,1050.5,0.50767
6112000,3.620,1049.5,0.50756
6113000,3.632,1049.4,0.50744
6114000,3.628,1046.3,0.50733
6115000,3.644,1048.4,0.50722
6116000,3.628,1054.4,0.50711
6117000,3.632,1047.9,0.50700
6118000,3.636,1053.2,0.50689
6119000,3.640,1050.4,0.50678
6120000,3.648,1047.6,0.50667
6121000,3.628,1050.0,0.50656
6122000,3.644,1049.1,0.50644
6123000,3.644,1048.3,0.50633
6124000,3.628,1047.5,0.50622
6125000,3.628,1052.6,0.50611
6126000,3.636,1053.3,0.50600
6127000,3.632,1046.5,0.50589
6128000,3.636,1047.8,0.50578
6129000,3.632,1057.6,0.50567
6130000,3.636,1052.1,0.50556
6131000,3.632,1050.1,0.50544
6132000,3.636,1046.6,0.50533
6133000,3.628,1048.8,0.50522
6134000,3.636,1054.1,0.50511
6135000,3.644,1049.1,0.50500
6136000,3.644,1042.7,0.50489
6137000,3.636,1046.5,0.50478
6138000,3.628,1047.6,0.50467
6139000,3.648,1055.3,0.50456
6140000,3.636,1049.1,0.50444
6141000,3.648,1050.2,0.50433
6142000,3.636,1041.5,0.50422
6143000,3.616,1047.1,0.50411
6144000,3.648,1048.6,0.50400
6145000,3.640,1047.4,0.50389
6146000,3.632,1054.8,0.50378
6147000,3.620,1050.5,0.50367
6148000,3.640,1047.1,0.50356
6149000,3.636,1050.2,0.50344
6150000,3.652,1050.5,0.50333
6151000,3.644,1048.3,0.50322
6152000,3.648,1050.5,0.50311
6153000,3.632,1045.1,0.50300
6154000,3.632,1048.4,0.50289
6155000,3.636,1054.9,0.50278
6156000,3.628,1054.9,0.50267
6157000,3.632,1046.7,0.50256
6158000,3.632,1049.8,0.50244
6159000,3.640,1046.2,0.50233
6160000,3.644,1048.5,0.50222
6161000,3.636,1050.1,0.50211
6162000,3.624,1052.2,0.50200
6163000,3.648,1051.5,0.50189
6164000,3.640,1051.0,0.50178
6165000,3.632,1052.8,0.50167
6166000,3.636,1050.7,0.50156
6167000,3.620,1053.1,0.50144
6168000,3.628,1051.0,0.50133
6169000,3.640,1048.4,0.50122
6170000,3.620,1047.1,0.50111
6171000,3.620,1053.2,0.50100
6172000,3.640,1042.3,0.50089
6173000,3.636,1050.6,0.50078
6174000,3.620,1048.2,0.50067
6175000,3.628,1045.3,0.50056
6176000,3.632,1044.9,0.50044
6177000,3.632,1048.2,0.50033
6178000,3.632,1050.6,0.50022
6179000,3.628,1052.0,0.50011
6180000,3.692,30.7,0.50000
6181000,3.696,20.3,0.50000
6182000,3.696,30.6,0.50000
6183000,3.688,24.9,0.50000
6184000,3.700,25.6,0.50000
6185000,3.684,24.4,0.50000
6186000,3.688,32.1,0.50000
6187000,3.700,26.3,0.50000
6188000,3.700,33.8,0.50000
6189000,3.692,33.4,0.50000
6190000,3.688,29.2,0.50000
6191000,3.692,30.7,0.50000
6192000,3.700,28.3,0.50000
6193000,3.700,34.7,0.50000
6194000,3.692,37.2,0.50000
6195000,3.704,22.6,0.50000
6196000,3.696,26.9,0.50000
6197000,3.692,22.9,0.50000
6198000,3.696,24.0,0.50000
6199000,3.700,28.4,0.50000
6200000,3.704,35.0,0.50000
6201000,3.704,23.5,0.50000
6202000,3.700,30.4,0.50000
6203000,3.700,29.9,0.50000
6204000,3.700,27.2,0.50000
6205000,3.696,34.7,0.50000
6206000,3.700,25.9,0.50000
6207000,3.688,25.5,0.50000
6208000,3.712,28.6,0.50000
6209000,3.704,29.8,0.50000
6210000,3.704,21.5,0.50000
6211000,3.696,30.4,0.50000
6212000,3.704,30.7,0.50000
6213000,3.704,25.8,0.50000
6214000,3.700,34.8,0.50000
6215000,3.700,26.5,0.50000
6216000,3.692,33.4,0.50000
6217000,3.700,32.3,0.50000
6218000,3.700,31.0,0.50000
6219000,3.716,27.7,0.50000
6220000,3.708,24.4,0.50000
6221000,3.712,36.9,0.50000
6222000,3.696,24.7,0.50000
6223000,3.708,27.0,0.50000
6224000,3.696,30.9,0.50000
6225000,3.700,26.5,0.50000
6226000,3.724,29.3,0.50000
6227000,3.700,26.3,0.50000
6228000,3.712,25.5,0.50000
6229000,3.700,29.8,0.50000
6230000,3.700,28.5,0.50000
6231000,3.728,31.2,0.50000
6232000,3.708,32.2,0.50000
6233000,3.696,27.3,0.50000
6234000,3.712,32.9,0.50000
6235000,3.716,28.1,0.50000
6236000,3.716,30.1,0.50000
6237000,3.708,31.2,0.50000
6238000,3.708,26.2,0.50000
6239000,3.704,33.4,0.50000
6240000,3.700,31.8,0.50000
6241000,3.712,33.1,0.50000
6242000,3.708,25.2,0.50000
6243000,3.700,33.7,0.50000
6244000,3.708,25.7,0.50000
6245000,3.704,38.5,0.50000
6246000,3.712,32.0,0.50000
6247000,3.712,27.6,0.50000
6248000,3.708,28.2,0.50000
6249000,3.712,23.4,0.50000
6250000,3.712,33.6,0.50000
6251000,3.716,34.4,0.50000
6252000,3.704,29.8,0.50000
6253000,3.700,28.1,0.50000
6254000,3.712,28.9,0.50000
6255000,3.716,36.9,0.50000
6256000,3.700,26.5,0.50000
6257000,3.720,29.2,0.50000
6258000,3.716,29.1,0.50000
6259000,3.716,29.3,0.50000
6260000,3.724,23.6,0.50000
6261000,3.720,25.6,0.50000
6262000,3.712,28.9,0.50000
6263000,3.716,29.0,0.50000
6264000,3.720,31.8,0.50000
6265000,3.716,35.6,0.50000
6266000,3.712,36.9,0.50000
6267000,3.716,34.3,0.50000
6268000,3.716,27.8,0.50000
6269000,3.712,32.0,0.50000
6270000,3.720,31.7,0.50000
6271000,3.688,29.9,0.50000
6272000,3.712,36.7,0.50000
6273000,3.704,26.7,0.50000
6274000,3.708,28.7,0.50000
6275000,3.708,27.1,0.50000
6276000,3.732,32.1,0.50000
6277000,3.724,33.3,0.50000
6278000,3.716,28.5,0.50000
6279000,3.708,31.7,0.50000
6280000,3.720,28.3,0.50000
6281000,3.716,34.4,0.50000
6282000,3.712,25.2,0.50000
6283000,3.716,24.2,0.50000
6284000,3.712,31.0,0.50000
6285000,3.720,31.0,0.50000
6286000,3.704,31.0,0.50000
6287000,3.720,29.0,0.50000
6288000,3.712,36.3,0.50000
6289000,3.724,32.2,0.50000
6290000,3.724,29.2,0.50000
6291000,3.728,34.8,0.50000
6292000,3.736,31.8,0.50000
6293000,3.732,27.5,0.50000
6294000,3.728,33.1,0.50000
6295000,3.724,28.7,0.50000
6296000,3.708,35.7,0.50000
6297000,3.700,29.3,0.50000
6298000,3.708,29.3,0.50000
6299000,3.740,29.1,0.50000
6300000,3.644,1056.9,0.50000
6301000,3.660,1052.2,0.49989
6302000,3.656,1048.6,0.49978
6303000,3.644,1051.1,0.49967
6304000,3.656,1045.9,0.49956
6305000,3.648,1050.4,0.49944
6306000,3.652,1046.8,0.49933
6307000,3.652,1053.5,0.49922
6308000,3.648,1056.5,0.49911
6309000,3.648,1050.8,0.49900
6310000,3.644,1052.4,0.49889
6311000,3.636,1057.7,0.49878
6312000,3.652,1056.9,0.49867
6313000,3.660,1052.2,0.49856
6314000,3.644,1053.4,0.49844
6315000,3.664,1052.4,0.49833
6316000,3.664,1046.5,0.49822
6317000,3.644,1051.5,0.49811
6318000,3.648,1046.4,0.49800
6319000,3.644,1042.2,0.49789
6320000,3.640,1048.9,0.49778
6321000,3.644,1053.0,0.49767
6322000,3.644,1047.5,0.49756
6323000,3.648,1051.4,0.49744
6324000,3.648,1047.2,0.49733
6325000,3.636,1049.8,0.49722
6326000,3.652,1048.8,0.49711
6327000,3.644,1052.3,0.49700
6328000,3.636,1052.7,0.49689
6329000,3.644,1046.2,0.49678
6330000,3.644,1056.0,0.49667
6331000,3.656,1048.9,0.49656
6332000,3.660,1048.9,0.49644
6333000,3.636,1048.0,0.49633
6334000,3.640,1049.3,0.49622
6335000,3.664,1046.8,0.49611
6336000,3.644,1051.3,0.49600
6337000,3.636,1048.2,0.49589
6338000,3.628,1054.1,0.49578
6339000,3.640,1045.4,0.49567
6340000,3.640,1055.4,0.49556
6341000,3.640,1051.7,0.49544
6342000,3.628,1055.2,0.49533
6343000,3.640,1052.9,0.49522
6344000,3.632,1053.7,0.49511
6345000,3.640,1050.1,0.49500
6346000,3.628,1046.0,0.49489
6347000,3.640,1047.7,0.49478
6348000,3.636,1047.0,0.49467
6349000,3.636,1042.5,0.49456
6350000,3.644,1054.1,0.49444
6351000,3.640,1049.7,0.49433
6352000,3.652,1046.7,0.49422
6353000,3.640,1058.3,0.49411
6354000,3.632,1060.4,0.49400
6355000,3.632,1045.0,0.49389
6356000,3.656,1049.1,0.49378
6357000,3.628,1048.9,0.49367
6358000,3.644,1046.4,0.49356
6359000,3.632,1054.0,0.49344
6360000,3.628,1042.5,0.49333
6361000,3.640,1056.9,0.49322
6362000,3.652,1050.3,0.49311
6363000,3.636,1057.8,0.49300
6364000,3.632,1049.9,0.49289
6365000,3.624,1048.9,0.49278
6366000,3.620,1044.0,0.49267
6367000,3.624,1054.3,0.49256
6368000,3.628,1057.8,0.49244
6369000,3.632,1056.9,0.49233
6370000,3.644,1043.7,0.49222
6371000,3.628,1055.6,0.49211
6372000,3.628,1048.7,0.49200
6373000,3.636,1049.5,0.49189
6374000,3.620,1048.6,0.49178
6375000,3.640,1047.7,0.49167
6376000,3.632,1049.2,0.49156
6377000,3.628,1046.3,0.49144
6378000,3.624,1055.6,0.49133
6379000,3.632,1052.9,0.49122
6380000,3.628,1051.0,0.49111
6381000,3.632,1048.6,0.49100
6382000,3.636,1047.9,0.49089
6383000,3.648,1051.8,0.49078
6384000,3.616,1051.1,0.49067
6385000,3.628,1054.7,0.49056
6386000,3.644,1058.0,0.49044
6387000,3.636,1048.0,0.49033
6388000,3.632,1047.6,0.49022
6389000,3.640,1052.7,0.49011
6390000,3.632,1053.6,0.49000
6391000,3.628,1059.9,0.48989
6392000,3.620,1043.6,0.48978
6393000,3.628,1055.9,0.48967
6394000,3.624,1050.6,0.48956
6395000,3.624,1048.2,0.48944
6396000,3.628,1051.9,0.48933
6397000,3.632,1051.7,0.48922
6398000,3.616,1048.3,0.48911
6399000,3.652,1043.8,0.48900
6400000,3.640,1055.9,0.48889
6401000,3.628,1047.3,0.48878
6402000,3.620,1046.7,0.48867
6403000,3.640,1047.6,0.48856
6404000,3.620,1053.4,0.48844
6405000,3.636,1048.7,0.48833
6406000,3.628,1047.7,0.48822
6407000,3.632,1051.6,0.48811
6408000,3.624,1051.0,0.48800
6409000,3.620,1047.8,0.48789
6410000,3.628,1043.8,0.48778
6411000,3.616,1053.3,0.48767
6412000,3.636,1051.1,0.48756
6413000,3.624,1042.7,0.48744
6414000,3.632,1056.6,0.48733
6415000,3.632,1042.5,0.48722
6416000,3.632,1047.0,0.48711
6417000,3.628,1047.2,0.48700
6418000,3.628,1047.8,0.48689
6419000,3.624,1047.7,0.48678
6420000,3.632,1045.3,0.48667
6421000,3.612,1050.7,0.48656
6422000,3.624,1054.0,0.48644
6423000,3.632,1050.6,0.48633
6424000,3.636,1051.3,0.48622
6425000,3.636,1048.8,0.48611
6426000,3.632,1050.5,0.48600
6427000,3.636,1051.6,0.48589
6428000,3.624,1052.9,0.48578
6429000,3.624,1047.4,0.48567
6430000,3.616,1047.0,0.48556
6431000,3.612,1041.5,0.48544
6432000,3.620,1057.9,0.48533
6433000,3.628,1057.6,0.48522
6434000,3.612,1049.8,0.48511
6435000,3.640,1050.0,0.48500
6436000,3.628,1056.2,0.48489
6437000,3.616,1045.4,0.48478
6438000,3.636,1046.6,0.48467
6439000,3.628,1056.5,0.48456
6440000,3.636,1048.8,0.48444
6441000,3.624,1046.1,0.48433
6442000,3.616,1051.9,0.48422
6443000,3.620,1047.5,0.48411
6444000,3.640,1055.7,0.48400
6445000,3.624,1050.5,0.48389
6446000,3.624,1047.6,0.48378
6447000,3.624,1047.8,0.48367
6448000,3.620,1051.7,0.48356
6449000,3.624,1049.2,0.48344
6450000,3.620,1048.7,0.48333
6451000,3.608,1053.0,0.48322
6452000,3.624,1056.3,0.48311
6453000,3.628,1052.4,0.48300
6454000,3.616,1047.2,0.48289
6455000,3.620,1045.9,0.48278
6456000,3.620,1052.8,0.48267
6457000,3.604,1052.4,0.48256
6458000,3.632,1048.5,0.48244
6459000,3.616,1049.3,0.48233
6460000,3.600,1047.4,0.48222
6461000,3.632,1046.0,0.48211
6462000,3.620,1047.7,0.48200
6463000,3.608,1040.7,0.48189
6464000,3.628,1054.8,0.48178
6465000,3.616,1044.8,0.48167
6466000,3.612,1049.9,0.48156
6467000,3.620,1042.0,0.48144
6468000,3.628,1052.3,0.48133
6469000,3.608,1053.5,0.48122
6470000,3.620,1050.2,0.48111
6471000,3.620,1049.7,0.48100
6472000,3.596,1047.4,0.48089
6473000,3.624,1054.6,0.48078
6474000,3.624,1044.1,0.48067
6475000,3.620,1048.2,0.48056
